Пользователь	Югин Дмитрий
Компьютер	Progr10
Дата и время	25.09.2017 11:11:59
	
Параметры:	Период запроса: 01.01.2017 - 31.12.2017
	
День	ID Интернет заказа	Код товара	Количество отгрузок	Сумма отгрузок	Количество возвратов	Сумма возвратов
02.02.2017	4 780 328	70 773	1	2 875		
02.02.2017	4 780 328	70 773	1	2 875		
30.03.2017	4 881 085	84 603			1	16 030
30.03.2017	4 881 085	84 603	1	16 030		
14.03.2017	4 559 481	107 306	1	1 805		
18.08.2017	1 784 732	128 690	1	9 765		
06.03.2017	2 662 968	128 799	1	3 525		
10.05.2017	4 846 573	128 799	1	3 945		
26.05.2017	2 092 308	128 799	1	3 945		
21.02.2017	2 712 102	136 418	1	1 015		
17.02.2017	5 073 783	108 519	1	1 710		
20.02.2017	5 073 783	108 519			1	1 710
24.01.2017	1 964 495	122 815	1	11 045		
24.01.2017	1 964 495	122 815			1	11 045
01.02.2017	534 696	129 906	1	4 895		
15.08.2017	4 629 184	136 850	1	14 750		
12.01.2017	5 735 381	130 271	1	3 150		
03.03.2017	1 948 911	137 082	1	12 200		
30.05.2017	2 499 419	137 154	1	2 540		
07.03.2017	5 553 593	137 159	1	2 495		
08.03.2017	2 217 548	137 159			1	2 630
09.03.2017	5 553 593	137 159			1	2 495
07.03.2017	2 217 548	137 159	1	2 630		
18.09.2017	1 361 599	137 319			1	2 370
15.09.2017	1 361 599	137 319	1	2 370		
30.01.2017	2 924 252	123 256			1	1 690
10.02.2017	5 831 663	123 256	1	1 690		
20.01.2017	5 848 754	123 256	1	1 690		
27.01.2017	2 924 252	123 256	1	1 690		
21.02.2017	510 332	123 439	1	805		
22.02.2017	510 332	123 439			1	805
17.05.2017	2 298 241	109 887	1	35 665		
17.08.2017	5 511 550	123 916	1	3 755		
30.01.2017	2 921 005	123 916			1	3 415
27.01.2017	2 921 005	123 916	1	3 415		
10.02.2017	1 514 475	124 090	1	18 350		
20.02.2017	509 607	124 098	1	14 340		
11.07.2017	926 231	124 105	1	14 375		
28.04.2017	5 946 766	124 107	1	11 575		
11.01.2017	1 672 033	124 107	1	9 335		
28.04.2017	5 946 766	124 107	1	11 630		
02.05.2017	5 946 766	124 107			1	11 630
13.01.2017	4 278 172	124 199	1	3 470		
21.02.2017	3 689 960	124 199	1	3 520		
13.01.2017	3 940 942	124 199	1	3 470		
16.01.2017	3 940 942	124 199			1	3 470
20.01.2017	3 492 587	124 199	1	3 380		
16.01.2017	4 278 172	124 199			1	3 470
29.05.2017	5 003 378	138 095	1	4 330		
20.04.2017	328 873	138 127	1	15 630		
21.04.2017	328 873	138 127			1	15 630
25.04.2017	513 006	138 127	1	15 535		
08.09.2017	788 721	123 620	1	4 985		
05.07.2017	3 224 784	123 620	1	4 705		
15.06.2017	275 779	123 897	1	2 310		
26.04.2017	5 625 840	137 868			1	10 840
25.04.2017	5 625 840	137 868	1	10 840		
17.04.2017	1 205 379	137 949	1	3 770		
07.08.2017	2 820 265	116 732			1	7 365
08.09.2017	3 391 592	121 256	1	3 080		
31.03.2017	2 704 889	128 627	1	7 350		
03.04.2017	2 704 889	128 627			1	7 350
19.09.2017	1 039 147	153 567			1	10 170
19.09.2017	1 039 147	153 567	1	10 170		
09.06.2017	3 357 139	107 325	1	3 285		
11.01.2017	3 126 880	114 718			1	7 330
09.01.2017	3 126 880	114 718	1	7 330		
16.05.2017	5 324 338	121 569	1	5 970		
10.02.2017	3 037 754	128 826	1	16 405		
16.01.2017	4 687 147	135 889	1	1 750		
18.01.2017	5 125 944	30 888	1	3 265		
31.07.2017	370 018	100 565	1	34 440		
14.08.2017	1 852 886	100 567			1	6 415
11.08.2017	1 852 886	100 567	1	6 415		
31.01.2017	901 637	107 834	1	4 280		
03.03.2017	2 457 234	107 834	1	4 330		
25.08.2017	230 715	114 964	1	2 060		
28.08.2017	230 715	114 964			1	2 060
17.08.2017	5 511 550	136 200	1	3 080		
17.08.2017	5 511 550	136 200			1	3 080
25.09.2017	5 441 723	154 201			1	3 940
19.09.2017	5 441 723	154 201	1	3 940		
14.07.2017	3 179 786	122 302	1	4 755		
14.07.2017	3 179 786	122 302			1	4 755
02.03.2017	1 325 673	136 531	1	8 865		
21.06.2017	3 552 025	136 531	1	8 730		
25.09.2017	5 457 062	154 433			1	16 740
21.09.2017	5 457 062	154 433	1	16 740		
13.04.2017	4 774 356	108 399	1	5 250		
03.05.2017	429 237	129 745	1	2 830		
26.01.2017	4 548 231	129 793	1	7 175		
08.02.2017	1 567 827	129 793	1	7 935		
17.07.2017	5 616 272	129 853	1	14 195		
29.06.2017	5 813 913	137 049	1	2 350		
08.03.2017	2 217 548	137 049			1	2 350
30.06.2017	5 813 913	137 049			1	2 350
07.03.2017	2 217 548	137 049	1	2 350		
08.03.2017	3 519 179	123 193	1	1 490		
27.02.2017	3 145 571	137 309	1	4 775		
04.04.2017	1 973 533	137 309			1	5 305
03.04.2017	1 973 533	137 309	1	5 305		
21.07.2017	693 413	137 312	1	4 245		
14.03.2017	1 066 663	137 400	1	12 105		
15.03.2017	1 066 663	137 400			1	12 105
12.05.2017	1 842 480	102 237	1	770		
15.05.2017	1 842 480	102 237			1	770
06.07.2017	166 182	102 237	1	705		
15.09.2017	225 574	123 230	1	2 275		
20.03.2017	3 053 549	123 316	1	5 515		
16.02.2017	3 673 495	123 408	1	465		
25.08.2017	2 621 710	123 408	1	475		
25.09.2017	4 045 889	64 923			1	1 210
22.09.2017	4 045 889	64 923	1	1 210		
14.03.2017	4 965 105	64 923	1	1 210		
03.02.2017	1 884 689	64 923	1	1 210		
20.02.2017	3 715 132	64 923	1	1 255		
26.01.2017	1 168 196	80 026	1	4 425		
07.03.2017	3 038 579	128 713	1	8 765		
09.03.2017	3 038 579	128 713			1	8 765
07.03.2017	183 514	128 798	1	3 435		
10.02.2017	4 921 598	128 828	1	27 625		
08.02.2017	3 937 242	135 928	1	1 050		
16.01.2017	5 238 885	136 024			1	7 420
17.01.2017	5 566 395	136 024	1	7 420		
13.01.2017	5 238 885	136 024	1	7 420		
18.08.2017	1 256 336	77 426	1	745		
02.08.2017	4 932 563	85 174			2	20 530
01.08.2017	4 932 563	85 174	2	20 530		
20.03.2017	1 547 209	85 235	1	12 905		
12.07.2017	261 058	121 884	1	43 455		
31.05.2017	2 588 091	129 034	1	2 885		
13.03.2017	297 185	129 150			1	1 590
07.03.2017	297 185	129 150	1	1 590		
02.08.2017	3 562 079	33 167	1	21 170		
06.04.2017	5 471 840	108 329	1	2 165		
07.04.2017	5 471 840	108 329			1	2 165
15.02.2017	5 043 575	115 282			1	4 055
15.02.2017	5 043 575	115 282	1	4 055		
22.03.2017	1 722 445	122 364			1	3 895
22.03.2017	1 722 445	122 364	1	3 895		
25.08.2017	4 067 837	129 606	1	4 620		
23.03.2017	4 284 816	129 606	1	4 200		
07.04.2017	1 919 254	129 606	1	4 200		
05.05.2017	1 668 243	129 626	1	4 410		
20.03.2017	579 720	129 637	1	1 400		
21.02.2017	1 440 071	129 637	1	1 400		
14.04.2017	3 232 600	129 637	1	1 680		
13.01.2017	1 941 397	129 637	1	1 400		
17.05.2017	2 836 518	129 638	1	1 350		
09.01.2017	3 075 920	129 638	1	1 125		
08.06.2017	493 593	136 423	1	1 575		
15.02.2017	2 962 534	136 423	1	1 335		
18.05.2017	388 426	136 423	1	1 620		
07.04.2017	2 540 159	136 423	1	1 350		
06.03.2017	3 940 657	101 559	1	5 395		
12.01.2017	2 103 810	108 422			1	4 640
24.05.2017	3 731 527	108 422			1	5 565
11.01.2017	2 103 810	108 422	1	4 640		
23.05.2017	3 731 527	108 422	1	5 565		
06.02.2017	1 086 170	108 430	1	2 390		
30.01.2017	1 473 107	108 430			1	2 390
09.02.2017	183 291	108 430	1	2 390		
27.01.2017	1 473 107	108 430	1	2 390		
03.04.2017	2 479 167	108 430	1	2 390		
29.08.2017	1 665 732	108 430	1	2 390		
31.03.2017	4 905 716	122 819	1	1 465		
07.06.2017	1 518 530	129 684	1	3 360		
08.09.2017	2 933 150	136 857	1	11 125		
11.09.2017	2 933 150	136 857			1	11 125
26.01.2017	4 534 489	4 202	1	19 660		
21.04.2017	2 514 953	26 499			1	5 965
13.04.2017	2 514 953	26 499	1	5 965		
21.04.2017	2 206 955	64 065	1	17 055		
24.04.2017	2 206 955	64 065			1	17 055
29.06.2017	1 901 108	108 978	1	17 860		
26.04.2017	4 064 734	32 640			2	6 400
25.04.2017	4 064 734	32 640	2	6 400		
01.06.2017	4 876 267	128 632	1	8 225		
27.01.2017	3 509 607	135 676			1	965
03.03.2017	4 460 005	135 676	1	965		
26.01.2017	3 509 607	135 676	1	965		
01.09.2017	1 429 781	70 617	1	6 985		
02.02.2017	4 780 328	70 705	1	1 645		
27.01.2017	4 932 147	77 785	1	1 315		
20.07.2017	1 609 174	77 785	1	1 445		
29.08.2017	5 401 831	107 096	1	13 645		
31.08.2017	5 401 831	107 096			1	13 645
04.08.2017	3 515 217	128 806	1	1 380		
20.07.2017	4 051 176	128 921	1	4 355		
21.07.2017	4 051 176	128 921			1	4 355
20.04.2017	1 946 419	135 838	1	1 845		
04.05.2017	5 434 001	135 927	1	1 260		
17.07.2017	3 615 548	129 020			1	2 680
14.07.2017	3 615 548	129 020	1	2 680		
06.03.2017	5 351 733	129 221	1	2 800		
19.09.2017	1 039 147	154 217			1	12 700
19.09.2017	1 039 147	154 217	1	12 700		
12.09.2017	4 940 034	115 281	2	4 240		
07.07.2017	166 182	129 479			1	2 840
25.07.2017	2 693 542	129 479	1	2 435		
02.06.2017	4 412 228	129 479	1	2 915		
06.07.2017	166 182	129 479	1	2 840		
19.01.2017	2 997 382	129 479	1	2 555		
04.09.2017	5 313 403	129 479	1	2 450		
23.01.2017	4 783 362	129 479			1	2 165
20.01.2017	4 783 362	129 479	1	2 165		
23.01.2017	3 547 904	129 479	1	2 555		
20.01.2017	2 997 382	129 479			1	2 555
07.04.2017	1 360 163	129 595	1	2 625		
17.05.2017	2 856 001	129 608	1	7 350		
22.06.2017	2 856 001	129 608			1	7 350
09.02.2017	5 067 940	129 608	1	6 125		
06.03.2017	5 067 940	129 608			1	6 125
01.09.2017	5 077 074	136 419	1	2 765		
21.06.2017	4 504 070	136 419	1	2 710		
13.01.2017	4 947 521	136 419	1	2 695		
17.04.2017	3 888 095	136 419	1	3 200		
14.03.2017	2 693 882	136 419	1	2 310		
04.07.2017	5 982 487	136 419	1	2 670		
05.04.2017	2 998 293	136 419	1	2 515		
11.05.2017	1 624 118	136 419	1	3 070		
07.02.2017	2 241 596	136 419	1	2 625		
06.02.2017	1 114 534	136 419	2	4 845		
07.02.2017	1 114 534	136 419			1	2 455
14.03.2017	1 674 641	136 419	1	2 420		
09.06.2017	3 446 533	136 420			1	2 490
08.06.2017	3 446 533	136 420	1	2 490		
19.01.2017	854 996	136 434	1	510		
30.06.2017	5 565 189	136 434	1	575		
19.01.2017	3 189 384	129 827	1	11 975		
31.01.2017	3 189 384	129 827			1	10 475
07.03.2017	5 553 593	137 051	1	2 260		
09.03.2017	5 553 593	137 051			1	2 260
05.07.2017	4 691 940	112 252	1	5 165		
24.04.2017	1 560 348	112 252	1	5 015		
27.01.2017	1 049 966	119 301	1	9 770		
07.03.2017	3 038 579	119 444	1	11 360		
09.03.2017	3 038 579	119 444			1	11 360
14.03.2017	2 562 286	133 360	1	10 405		
15.03.2017	3 746 022	133 360	1	11 290		
14.06.2017	5 965 598	133 548	1	5 280		
20.07.2017	2 275 197	133 548	1	5 235		
04.04.2017	5 981 457	133 548			1	5 875
03.04.2017	5 981 457	133 548	1	5 875		
10.02.2017	4 283 848	112 751	1	2 470		
04.04.2017	4 608 917	112 751	1	2 740		
11.07.2017	2 123 759	119 660	1	4 560		
12.05.2017	3 962 057	133 711	1	1 890		
14.02.2017	4 193 261	133 711	1	1 420		
07.03.2017	1 730 041	133 711	1	1 575		
22.03.2017	4 504 311	133 725	1	695		
07.03.2017	4 129 415	133 737	1	1 965		
29.03.2017	1 949 400	133 737	1	1 940		
31.03.2017	4 905 716	133 737	1	2 000		
17.02.2017	5 009 754	133 852	1	965		
21.06.2017	1 770 072	133 929	1	1 060		
14.03.2017	4 238 269	133 942	1	2 365		
17.03.2017	5 946 041	98 459	1	4 665		
21.08.2017	1 399 446	105 561			1	18 325
18.08.2017	1 399 446	105 561	1	18 325		
18.08.2017	774 050	119 043			1	6 180
17.08.2017	774 050	119 043	1	6 180		
07.03.2017	2 112 088	126 119	1	5 205		
15.08.2017	2 744 558	133 030	1	1 445		
04.05.2017	4 172 531	133 031	1	1 785		
08.03.2017	4 341 401	133 180	1	5 600		
24.07.2017	656 958	133 180			1	6 160
21.07.2017	656 958	133 180	1	6 160		
04.07.2017	4 742 722	140 412	1	2 475		
25.05.2017	3 501 840	68 728	1	2 430		
30.08.2017	3 705 140	68 728	1	1 215		
30.08.2017	3 705 140	68 728	1	2 430		
16.03.2017	4 385 690	68 728	1	2 430		
17.01.2017	5 951 145	68 728	1	2 430		
19.04.2017	4 118 001	68 728	1	2 430		
24.01.2017	3 245 670	68 728	1	2 430		
19.07.2017	983 301	105 796	2	18 035		
21.08.2017	2 975 097	105 796			3	25 055
11.09.2017	1 266 586	105 796			1	6 595
18.08.2017	2 975 097	105 796	3	25 055		
21.08.2017	2 975 097	105 796			1	6 245
12.07.2017	2 401 258	105 796	1	7 900		
20.07.2017	983 301	105 796			2	18 035
07.09.2017	1 266 586	105 796	1	6 595		
18.08.2017	2 975 097	105 796	1	6 245		
24.01.2017	1 434 432	105 814			1	10 760
23.01.2017	1 434 432	105 814	1	10 760		
03.05.2017	385 384	119 985	1	11 260		
27.03.2017	4 584 349	120 034	1	3 860		
24.04.2017	2 204 365	126 968	1	1 350		
07.07.2017	5 178 419	126 991	1	9 090		
09.03.2017	1 378 948	102 238	1	640		
21.03.2017	2 880 524	124 021			1	6 470
27.02.2017	2 880 524	124 021	1	6 470		
24.03.2017	2 887 107	124 109	1	9 870		
21.07.2017	5 646 753	138 094	1	2 960		
20.04.2017	1 556 328	123 901	1	5 460		
21.04.2017	3 144 814	123 901	1	5 460		
27.01.2017	2 921 005	123 901	1	4 550		
21.04.2017	1 556 328	123 901			1	5 460
16.02.2017	4 289 813	123 901	1	4 550		
18.08.2017	819 135	137 768	1	1 505		
16.08.2017	3 263 554	137 876	1	14 000		
16.08.2017	3 263 554	137 876			1	14 000
01.08.2017	191 293	128 799	1	3 710		
16.01.2017	4 687 147	135 884	1	700		
04.05.2017	5 434 001	135 930	1	2 205		
15.09.2017	613 884	135 943	1	20 440		
18.05.2017	4 681 004	135 943	1	25 820		
27.06.2017	4 313 798	8 392	1	1 775		
24.07.2017	656 958	77 542			1	1 650
21.07.2017	656 958	77 542	1	1 650		
24.04.2017	1 560 348	107 746	1	11 210		
20.03.2017	2 584 955	107 751	1	42 420		
31.07.2017	5 151 268	107 867	1	25 455		
23.08.2017	3 107 218	114 909	1	4 540		
25.08.2017	612 181	129 100	1	17 510		
31.07.2017	1 396 356	39 442	1	19 835		
06.03.2017	2 478 052	108 132	1	7 230		
25.01.2017	1 154 646	115 459	1	6 925		
07.04.2017	1 919 254	129 596	1	1 750		
25.08.2017	4 067 837	129 596	1	1 925		
28.08.2017	4 067 837	129 596			1	1 925
10.04.2017	1 919 254	129 596			1	1 750
23.03.2017	4 284 816	129 596	1	1 750		
07.04.2017	1 919 254	129 596	1	1 750		
19.09.2017	5 441 723	154 300	1	8 120		
12.04.2017	4 890 984	33 849	1	4 945		
12.04.2017	4 890 984	33 849			1	4 945
14.04.2017	4 890 984	33 849	1	4 945		
31.03.2017	2 704 889	40 827	1	3 680		
20.03.2017	3 074 517	40 846	1	4 850		
21.03.2017	3 074 517	40 846			1	4 850
12.01.2017	2 103 810	108 434			1	2 485
02.06.2017	4 302 476	108 434	1	2 985		
24.05.2017	3 731 527	108 434			1	2 985
23.05.2017	3 731 527	108 434	1	2 985		
11.01.2017	2 103 810	108 434	1	2 485		
13.01.2017	5 675 063	115 786	1	3 365		
12.01.2017	343 911	122 860	1	8 605		
18.01.2017	1 799 532	129 723	1	17 125		
24.01.2017	5 180 735	129 899			1	1 950
23.01.2017	5 180 735	129 899	1	1 950		
25.07.2017	5 539 476	136 789	1	12 575		
13.07.2017	4 529 648	136 794	1	1 620		
28.07.2017	1 210 892	136 813	1	6 040		
08.09.2017	2 933 150	136 860	1	13 225		
08.03.2017	2 118 275	26 500	1	9 980		
17.03.2017	1 314 339	26 500	1	10 560		
13.01.2017	1 645 015	122 900			1	10 785
12.01.2017	1 645 015	122 900	1	10 785		
20.03.2017	3 053 549	123 111	1	19 395		
27.04.2017	3 012 705	130 057	1	10 525		
24.08.2017	3 645 441	137 070	1	3 270		
17.03.2017	5 790 803	137 221	1	1 585		
07.06.2017	4 335 841	123 283	1	5 670		
11.05.2017	1 624 118	123 283	1	5 670		
12.05.2017	1 022 425	130 355	1	14 070		
16.05.2017	5 899 081	130 355			4	56 280
15.05.2017	5 899 081	130 355	5	70 350		
15.05.2017	1 022 425	130 355			1	14 070
02.02.2017	1 074 967	123 922	1	3 065		
08.03.2017	2 051 507	137 051	1	2 305		
13.03.2017	2 051 507	137 051			1	2 305
27.01.2017	3 115 127	64 069	1	13 200		
07.03.2017	3 092 898	64 215	1	11 210		
07.04.2017	293 612	130 036	1	395		
17.08.2017	4 916 513	130 036	1	380		
14.07.2017	2 219 719	27 273			1	3 910
13.07.2017	2 219 719	27 273	1	3 910		
31.07.2017	4 429 879	41 492	1	10 190		
31.07.2017	4 429 879	41 492			1	10 190
14.03.2017	285 092	123 266	1	1 665		
22.08.2017	3 953 258	123 266	1	3 755		
02.03.2017	1 407 527	123 266	1	1 665		
06.03.2017	5 791 916	123 266	1	1 665		
06.03.2017	3 623 946	123 266	1	1 665		
01.02.2017	2 443 157	34 818	1	2 800		
10.02.2017	2 623 456	116 892	2	6 365		
10.04.2017	2 365 029	116 892	1	3 090		
20.01.2017	2 649 555	124 074			1	14 995
20.03.2017	5 572 810	124 074	1	14 260		
19.01.2017	2 649 555	124 074	1	14 995		
30.01.2017	1 131 961	7 084	1	10 920		
06.07.2017	4 655 878	81 211			1	10 780
24.01.2017	4 176 808	81 211	1	10 130		
05.07.2017	4 655 878	81 211	1	10 780		
14.07.2017	695 622	95 866	1	7 920		
25.01.2017	4 310 269	95 866	1	8 590		
09.08.2017	5 735 296	103 105	1	3 525		
14.04.2017	4 863 468	103 185	1	1 620		
20.03.2017	579 720	109 684	1	4 410		
06.09.2017	552 377	109 684	1	4 505		
21.07.2017	4 250 610	116 659	1	5 815		
24.07.2017	4 250 610	116 659			1	5 815
16.05.2017	4 424 894	116 802	1	4 115		
05.09.2017	1 353 218	116 802	1	4 715		
28.03.2017	786 183	116 802	1	4 440		
04.07.2017	3 956 661	123 587	1	7 535		
18.08.2017	819 135	137 772	1	1 350		
15.09.2017	2 037 557	126 991	2	21 925		
18.09.2017	2 037 557	126 991			1	11 275
14.08.2017	4 195 169	134 110	1	5 390		
08.06.2017	3 446 533	134 110	1	5 880		
14.06.2017	4 413 280	134 126	1	2 520		
15.06.2017	4 413 280	134 126			1	2 520
22.06.2017	5 801 508	134 126	1	2 310		
08.06.2017	4 808 730	134 153			1	840
05.06.2017	4 808 730	134 153	1	840		
25.01.2017	1 154 646	134 153	1	700		
22.09.2017	1 058 407	134 280	1	2 800		
28.06.2017	1 698 748	134 280	1	3 080		
27.01.2017	1 049 966	76 103	1	8 850		
31.01.2017	1 049 966	76 103			1	8 850
21.04.2017	2 906 562	76 103	1	9 025		
01.03.2017	9 000 000 418	83 550	1	3 825		
02.03.2017	9 000 000 418	83 550			1	3 825
09.02.2017	4 662 717	83 550	1	3 825		
13.01.2017	4 217 683	98 996	1	11 655		
24.08.2017	556 976	113 226			1	4 610
23.08.2017	556 976	113 226	1	4 610		
27.03.2017	4 792 572	120 453			1	7 335
24.03.2017	4 792 572	120 453	1	7 335		
08.06.2017	2 020 938	127 365	1	6 070		
07.03.2017	371 693	127 395	1	3 790		
10.03.2017	1 253 504	127 582	1	7 225		
02.02.2017	5 142 750	134 385			1	4 115
01.02.2017	5 142 750	134 385	1	4 115		
16.03.2017	1 216 146	134 433			1	2 750
13.03.2017	1 216 146	134 433	1	2 750		
14.09.2017	1 965 445	134 559	1	2 365		
08.09.2017	5 198 550	134 559	1	2 365		
03.03.2017	1 243 464	134 559	1	2 365		
26.07.2017	1 440 815	134 559	1	2 600		
23.03.2017	4 198 348	134 590	1	1 140		
03.04.2017	734 093	69 861	1	12 015		
19.01.2017	3 111 095	76 903			1	20 545
30.01.2017	4 289 757	84 105	1	7 325		
04.04.2017	1 973 533	106 670			1	5 950
03.04.2017	1 973 533	106 670	1	5 950		
12.01.2017	2 158 534	120 752	1	11 060		
07.09.2017	3 632 346	134 754	1	5 560		
07.03.2017	3 092 898	113 863	1	18 890		
10.01.2017	2 006 195	113 863	1	23 610		
28.07.2017	1 879 823	120 895	1	9 945		
06.03.2017	2 172 867	121 018	1	13 040		
12.01.2017	4 548 781	121 018	1	12 540		
08.03.2017	4 983 174	127 980	1	3 865		
21.03.2017	271 745	127 980	1	3 865		
09.03.2017	4 983 174	127 980			1	3 865
01.02.2017	3 321 554	135 351	1	13 340		
07.06.2017	2 895 161	107 559	1	16 270		
08.08.2017	4 090 531	107 667	1	10 100		
15.03.2017	3 066 495	128 629	1	9 380		
24.08.2017	2 036 535	153 442	1	15 540		
20.09.2017	1 711 125	84 546	1	1 000		
10.05.2017	5 683 965	99 935			1	3 645
05.05.2017	5 683 965	99 935	1	3 645		
24.08.2017	5 814 825	81 155	1	9 955		
20.03.2017	4 106 329	81 282	1	8 985		
13.02.2017	2 325 690	81 282			1	9 355
10.02.2017	2 325 690	81 282	1	9 865		
10.02.2017	2 325 690	81 282	1	9 355		
02.03.2017	719 143	96 148	1	4 010		
05.01.2017	3 467 346	123 600	1	3 085		
10.04.2017	376 464	123 908	1	3 850		
08.06.2017	2 860 058	138 005			1	1 380
06.06.2017	2 860 058	138 005	1	1 380		
27.07.2017	2 309 470	134 193			1	1 060
26.07.2017	2 309 470	134 193	1	1 060		
18.09.2017	4 640 286	134 196			1	4 550
15.09.2017	4 640 286	134 196	1	4 550		
14.02.2017	1 673 595	134 257			1	5 515
03.03.2017	2 485 616	134 257	1	6 125		
10.02.2017	1 673 595	134 257	1	5 515		
13.04.2017	4 242 363	134 327	1	2 800		
03.02.2017	5 712 279	24 919	1	3 920		
17.03.2017	1 314 339	31 583	1	7 050		
12.04.2017	5 858 916	31 583	1	7 470		
20.03.2017	1 314 339	31 583			1	7 050
13.04.2017	5 858 916	31 583			1	7 470
16.02.2017	1 845 755	31 590	1	10 110		
17.02.2017	1 845 755	31 590			1	10 110
15.05.2017	2 818 290	31 590	1	10 105		
15.05.2017	2 818 290	31 590			1	10 105
16.02.2017	1 898 918	113 335	1	12 390		
16.03.2017	4 385 690	127 366	1	8 485		
16.02.2017	1 006 496	127 366	1	8 350		
21.02.2017	1 006 496	127 366			1	8 350
31.08.2017	2 819 109	31 552	1	10 280		
08.03.2017	4 166 646	99 256	1	3 095		
14.04.2017	2 645 323	113 475	1	13 240		
16.01.2017	1 780 779	120 710			1	11 530
13.01.2017	1 780 779	120 710	1	11 530		
18.08.2017	774 050	120 738			1	6 185
17.08.2017	774 050	120 738	1	6 185		
05.09.2017	576 367	120 818	1	5 030		
06.09.2017	576 367	120 818			1	4 955
05.09.2017	576 367	120 818	1	4 955		
17.08.2017	5 627 273	120 818	1	4 655		
11.08.2017	450 142	134 908			1	850
10.08.2017	450 142	134 908	2	1 720		
23.01.2017	1 335 126	77 085			1	6 355
20.01.2017	1 335 126	77 085	1	6 355		
24.07.2017	1 523 979	84 444			1	40 740
21.07.2017	1 523 979	84 444	1	40 740		
02.02.2017	1 279 569	114 056	1	14 555		
17.07.2017	2 906 113	114 056	1	14 870		
07.07.2017	235 633	120 938	1	10 725		
10.07.2017	235 633	120 938			1	10 725
18.05.2017	4 280 013	121 038	1	6 665		
07.02.2017	5 499 813	127 981	1	2 190		
06.03.2017	5 833 674	128 056	1	3 850		
18.04.2017	3 380 456	128 113	1	5 635		
09.02.2017	1 118 391	128 174	1	350		
19.01.2017	4 779 687	128 174	3	1 075		
13.02.2017	1 118 391	128 174			1	350
09.03.2017	528 941	128 174	4	1 385		
08.02.2017	1 772 997	135 167	1	7 895		
24.01.2017	179 678	135 177	1	7 275		
06.07.2017	1 830 118	107 546	1	31 020		
05.01.2017	5 372 107	135 396	1	860		
08.08.2017	3 163 920	135 426	1	6 180		
03.08.2017	4 282 657	135 426	1	6 370		
01.03.2017	1 286 379	70 715	1	3 395		
09.02.2017	2 728 455	84 624			1	36 750
13.02.2017	3 303 425	119 571	1	10 050		
24.08.2017	1 208 948	119 571	1	12 145		
24.08.2017	1 072 374	119 571	1	12 190		
04.09.2017	1 208 948	119 571			1	12 145
27.07.2017	2 444 205	119 594	1	11 675		
14.04.2017	3 232 600	133 762	1	1 780		
24.03.2017	3 104 432	133 762	1	1 590		
08.03.2017	3 441 933	133 762	1	1 575		
15.03.2017	5 919 913	133 948	1	2 450		
15.09.2017	5 243 730	133 955	1	675		
31.05.2017	1 926 754	119 978	1	25 480		
01.06.2017	1 926 754	119 978			1	25 480
05.04.2017	5 951 468	119 980	1	10 965		
02.02.2017	526 167	119 980	1	10 820		
03.02.2017	526 167	119 980			1	10 820
16.02.2017	5 102 957	134 059	1	2 050		
28.04.2017	1 166 745	134 059	1	2 730		
28.06.2017	1 698 748	134 279	1	6 065		
16.01.2017	5 992 418	134 279	1	5 425		
22.09.2017	1 058 407	134 279	1	5 515		
09.03.2017	3 573 382	106 085	1	7 650		
16.02.2017	3 311 275	106 285	1	1 955		
14.03.2017	4 559 481	106 332	1	3 215		
16.05.2017	3 569 051	113 116	1	16 435		
18.04.2017	1 655 132	113 116	1	19 645		
07.08.2017	3 589 982	113 117			1	30 665
10.01.2017	5 898 916	113 117	1	27 385		
16.05.2017	3 569 051	113 117	1	30 105		
04.08.2017	3 589 982	113 117	1	30 665		
09.02.2017	2 257 362	113 120	1	16 575		
13.02.2017	2 257 362	113 120			1	16 575
25.07.2017	4 413 166	113 128	1	9 625		
27.04.2017	818 224	113 128	1	10 550		
27.04.2017	818 224	113 128			1	10 550
28.07.2017	2 917 875	113 330	1	6 910		
16.01.2017	5 269 350	113 331	1	12 095		
12.04.2017	2 949 064	120 489			1	7 155
12.04.2017	2 949 064	120 489			1	6 935
10.04.2017	2 949 064	120 489	1	7 155		
05.01.2017	1 315 484	120 489	1	7 130		
10.04.2017	2 949 064	120 489	1	6 935		
12.01.2017	4 431 012	38 478	1	9 120		
23.06.2017	604 456	127 665	1	46 295		
17.08.2017	1 819 913	134 864	1	17 620		
18.08.2017	1 819 913	134 864			1	17 620
06.03.2017	720 412	32 457	1	1 720		
31.07.2017	612 446	77 339	1	9 140		
16.02.2017	2 378 146	120 878	1	15 050		
30.01.2017	5 062 754	120 878	1	15 260		
15.02.2017	1 605 525	128 107	1	7 245		
16.02.2017	1 605 525	128 107			1	7 245
10.03.2017	4 848 015	135 095	1	8 530		
13.03.2017	4 848 015	135 095			1	8 530
12.01.2017	3 116 067	84 837	1	22 420		
07.06.2017	1 931 003	85 043	1	5 605		
08.06.2017	1 931 003	85 043			1	5 605
04.07.2017	2 920 714	107 430	1	5 805		
07.06.2017	2 895 161	107 560	1	33 935		
02.02.2017	3 074 739	134 976	1	2 800		
05.01.2017	4 452 676	134 976	1	2 985		
09.02.2017	4 662 717	99 598	1	5 130		
02.08.2017	4 232 303	113 796	1	6 235		
26.01.2017	865 954	121 029	1	10 400		
17.01.2017	2 435 457	121 064	1	42 860		
11.01.2017	3 880 558	121 117	1	12 110		
